 
****************************************
Report : power
        -net
        -analysis_effort low
        -sort_mode net_switching_power
Design : MYFIR_UNFOLDED
Version: O-2018.06-SP4
Date   : Thu Nov 12 15:41:56 2020
****************************************


Library(s) Used:

    NangateOpenCellLibrary (File: /software/dk/nangate45/synopsys/NangateOpenCellLibrary_typical_ecsm_nowlm.db)


Operating Conditions: typical   Library: NangateOpenCellLibrary
Wire Load Model Mode: top

Design        Wire Load Model            Library
------------------------------------------------
MYFIR_UNFOLDED         5K_hvratio_1_1    NangateOpenCellLibrary


Global Operating Voltage = 1.1  
Power-specific unit information :
    Voltage Units = 1V
    Capacitance Units = 1.000000ff
    Time Units = 1ns
    Dynamic Power Units = 1uW    (derived from V,C,T units)
    Leakage Power Units = 1nW



  Attributes
  ----------
      a  -  Switching activity information annotated on net
      d  -  Default switching activity information on net

                             Total      Static   Toggle   Switching
Net                          Net Load   Prob.    Rate     Power      Attrs
                               3.072    0.486    0.0219      0.0407  a
DATAPATH_INPUT_BUFFER1_n28     1.438    0.470    0.0465      0.0405  a
DATAPATH_N115                  3.782    0.480    0.0176      0.0403  a
DATAPATH_MUX_CNT_n14           4.063    0.816    0.0164      0.0403  a
DATAPATH_INPUT_BUFFER1_n26     1.438    0.525    0.0463      0.0402  a
DATAPATH_N80                   4.055    0.516    0.0164      0.0402  a
DATAPATH_N82                   4.055    0.516    0.0164      0.0402  a
DATAPATH_N83                   4.055    0.516    0.0164      0.0402  a
DATAPATH_N315                  4.055    0.347    0.0164      0.0402  a
DATAPATH_n13                   3.979    0.358    0.0166      0.0400  a
DATAPATH_add_1_root_add_0_root_add_264_I9_I1_carry[2]
                               3.072    0.343    0.0215      0.0400  a
DATAPATH_N30                   3.782    0.412    0.0174      0.0398  a
DATAPATH_N35                   3.782    0.459    0.0174      0.0398  a
DATAPATH_state_vector[41]     15.015    0.436    0.0044      0.0397  a
DATAPATH_N210                  4.055    0.547    0.0161      0.0396  a
DATAPATH_N211                  4.055    0.546    0.0161      0.0396  a
CU_INPUTS_n2                   3.981    0.843    0.0164      0.0394  a
CU_INPUTS_N75                  1.438    0.157    0.0451      0.0393  a
DATAPATH_INPUT_BUFFER1_n32     1.438    0.469    0.0450      0.0392  a
DATAPATH_MUX_CNT_n15           3.967    0.183    0.0163      0.0390  a
DATAPATH_N338                  4.055    0.524    0.0159      0.0390  a
DATAPATH_N339                  4.055    0.524    0.0159      0.0390  a
DATAPATH_n14                   3.931    0.324    0.0164      0.0390  a
DATAPATH_INPUT_BUFFER1_n30     1.438    0.497    0.0448      0.0389  a
DATAPATH_mult_263_I2_I2_n211  14.252    0.485    0.0045      0.0388  a
DATAPATH_mult_263_I3_I1_n211  14.252    0.485    0.0045      0.0388  a
